symbol,ann_returns,ann_vol,ann_daily_variation,ann_max_drawdown,sharpe_ratio,beta,clusters
ILMN,0.15757136367368205,0.2556759224462051,0.2835794536741527,0.24084487523888906,0.7032408126208638,0.5179046441591744,0
INCY,0.04871057507156962,0.31123413180739934,0.3968831468622308,0.6161184132062606,0.30568687141515305,0.4397805098334456,1
INTC,0.07541942896717399,0.17020949737868066,0.220565486092457,0.19672307847061202,0.6257014395688868,0.5229849704655194,0
INTU,0.138753287366601,0.1288235762774443,0.2062970118367902,0.14042041267232064,0.801256733720143,0.5033282699139513,0
INVH,0.060801799590033095,0.04025088600655488,0.18034789561163958,0.11295004912091433,0.6892772256270142,0.1758443835386876,0
IP,0.02711684087100552,0.13795350836560208,0.22326007344036455,0.3650273426662266,0.3369771528748328,0.5103016515620271,2
IPG,0.012205727747467532,0.14849052762180656,0.22938596711719086,0.21452008596616032,0.4048612215395867,0.3616193863233786,2
IQV,0.10014640379832823,0.11353965820543147,0.22378803328133365,0.12115415875283755,0.7332295132298831,0.4665017983833446,0
IR,0.07160239740422764,0.26582891524966046,0.3678611295216462,0.46187483430116505,0.6025650717802518,0.4932391120124944,1
IRM,0.03179605415974926,0.1042793644201149,0.20017894079547796,0.17627972421378588,0.4317377501388937,0.20519641372219521,2
ISRG,0.151734934738504,0.17614379606733202,0.24182713092639194,0.1812561428172109,0.8179179330779919,0.5581029046352941,0
IT,0.06830555504261343,0.127694334285998,0.19030885020124952,0.20121138524183682,0.5927342965071334,0.4286964179053608,0
ITW,0.05780257899375835,0.09639070996065943,0.17953898351930672,0.274290582705772,0.6162582861357901,0.541669895354938,2
IVZ,0.029277215815851798,0.1571323993410733,0.25903250940656586,0.5636800374275569,0.17810557047844558,0.573498991567322,1
J,0.0691005483905556,0.14044237135575252,0.22379156894545035,0.2674478146546847,0.5977688896644621,0.4305208332057089,2
JBHT,0.0374391647668369,0.12233948774379602,0.24543830641432327,0.3000457746218822,0.47639845348174203,0.443112802266788,2
JBL,0.08194317723706457,0.1810165014663669,0.24032773681506595,0.2548113838084082,0.6226969376240887,0.5789623053081328,2
JCI,0.01382001511201325,0.10409002029316325,0.20631021548610393,0.27808610368776066,0.3823766418202649,0.33951841364198787,2
JKHY,0.08163321400309839,0.03789046794034878,0.15828574210539317,0.19440328849107127,0.7350214135089157,0.35235380961378615,0
JNJ,0.03736003384362804,0.04531326269926267,0.13349611574280731,0.11081194444327372,0.5630622153012506,0.24883191117662445,0
JNPR,0.01181119143121323,0.1280822499563037,0.20395200244869557,0.179426836943085,0.3187374952193623,0.45072887244495147,2
JPM,0.07108112076278741,0.07162745797930706,0.16475498344754186,0.15160235032245437,0.696111853905125,0.4472941261630665,0
K,0.00852051390611483,0.09557316207878105,0.1806478245332047,0.23650619237383383,0.37467338496724223,0.21956086030690405,2
KDP,0.11282003002028865,0.13052361531252524,0.1539698754599883,0.05633743896721116,0.7363201675915854,0.30336970997600987,0
KEY,0.025363173938588446,0.1465054756628605,0.245346593570718,0.3186081241804172,0.4520371040228056,0.4859411592565477,2
KEYS,0.16578761109286624,0.19152507497064705,0.24127396436512802,0.16609298799641145,0.8060152085758413,0.7082528885052558,0
KHC,0.011286106650075872,0.1935186276172786,0.20581336663375607,0.7295530105752833,0.0,0.2001870377917785,2
KIM,0.0033171466906726788,0.13871581099939137,0.2532902603776819,0.4241693992532518,0.3357371256512891,0.23572074040138644,2
KLAC,0.12904937586252072,0.22649102471340357,0.2870849326667848,0.2727902425274562,0.7184734331272336,0.6470930327177592,0
KMB,0.036293140246402594,0.07782899895621928,0.1704736923014718,0.18451082239692515,0.5212455575799999,0.21512026695256306,2
KMI,0.01095983899055572,0.08080035738481559,0.19932068225301605,0.290930200608871,0.41576423897621567,0.34213268154420884,2
KMX,0.05352178597420301,0.16354806048862,0.2600810730959402,0.24372361765803055,0.5040385511767538,0.37485389855857065,2
KO,0.04585994105924324,0.00637341421077256,0.10163692817501355,0.05660048566586878,0.6602040377180574,0.21897396747066783,0
KR,0.004165162568609132,0.22859724332573136,0.27616062509290284,0.3885956232344029,0.34178409629798884,0.2643861726454615,2
L,0.021454653544938113,0.040019740009609645,0.12768042252269637,0.13105538583259316,0.443173275449131,0.40263596541464586,2
LDOS,0.09799092938789719,0.10316927792426325,0.192350042720168,0.2366389543734703,0.7637953229537923,0.3878982323543031,0
LEN,0.06781052705658994,0.1679042993426664,0.281681535990006,0.4434336894066837,0.5046210592219437,0.258984171372713,2
LH,0.04646717621839358,0.08317401819785838,0.18869761647814573,0.3195821786891132,0.5130142711895748,0.3464017219526328,2
LHX,0.10721813401402042,0.11665209284451525,0.19225825519210196,0.20438897192370617,0.7674276052023334,0.2163578990859725,0
LIN,0.08742327689324411,0.07975082499948397,0.15488153759424345,0.058283951585353155,0.7363781655776018,0.3501365030398842,0
LKQ,0.04029007558470854,0.15286459207999228,0.2271197199433784,0.44864939581604657,0.4306123177369219,0.43091428828899697,2
LLY,0.08488618586542246,0.0767405370899073,0.18210118311557882,0.10793880824165472,0.7502056367781373,0.2904648777429782,0
LMT,0.07260335341679869,0.05818953381665287,0.1582428752330649,0.25103723436322045,0.7295778749462685,0.29182034258697787,0
LNT,0.057550668573470215,0.015504848836878304,0.14331163213567955,0.09694810986397195,0.7075205114834355,0.11843490877762564,0
LOW,0.07564298349634035,0.15445789058204504,0.2076965066920393,0.20146847862349096,0.6387771847910999,0.4447466193961642,0
LRCX,0.16093764052593892,0.27643846672162986,0.31934237808954424,0.42237021483214454,0.7473141237702345,0.6733046103704107,1
LULU,0.196840512163691,0.2818775631031254,0.2972174691112499,0.264236197438816,0.8060595058704212,0.4551124425809912,0
LUV,0.03427544084990322,0.1462485204244238,0.24295361136844182,0.2739652165789206,0.42266347395638726,0.4154371312458148,2
LVS,0.05940015872319848,0.17285079356086183,0.24226903731300584,0.3433131391236316,0.5515653292702851,0.6021843836969132,2
LW,0.13760644210454817,0.10179052540208192,0.21687563959101872,0.23387378204631268,0.8915822856970985,0.13373131024209084,0
LYB,0.04522264568166015,0.14862977118219453,0.23925121506593058,0.35770839018773104,0.45236510773682403,0.5512631597750515,2
LYV,0.1437153896327,0.1773213517750407,0.2513485742136061,0.18501170912804346,0.7906070900883815,0.43358360199583396,0
MA,0.1607988861189882,0.1079212470536701,0.18068423751925436,0.15247225210616114,0.9417908973119009,0.5140386721615713,0
MAA,0.05764678439785234,0.03636278405159879,0.16180984777715765,0.1392241493214604,0.6470372152146413,0.1637014997577249,0
MAR,0.08653821535358189,0.10956396471566451,0.1963686269280194,0.2580867708074547,0.7036798388976646,0.4926786450773356,0
MAS,0.05415174305404627,0.1334446689901723,0.21547299004557383,0.3653046901235484,0.5806542778889592,0.4652926088823851,2
MCD,0.08972364341884861,0.03830781227644489,0.12273179548939839,0.08824141357530702,0.7775767817591401,0.2086624678929838,0
MCHP,0.07364438088499486,0.2194883708726316,0.275071996184151,0.3683728704827839,0.5925365446673928,0.7176526992256256,1
MCK,0.02177846153389701,0.1658140249908502,0.27065746082687947,0.3415648335392538,0.3499832034123878,0.3637430478474078,2
MCO,0.13901509934298542,0.08911948048946614,0.17937969122957764,0.2525074563433418,0.9188967824293504,0.4870008793683677,0
MDLZ,0.03366138684387937,0.044441617431591335,0.15258267426926242,0.11632377050132958,0.5304016888989931,0.26636354422594744,0
MDT,0.06917330852745063,0.048214000866695944,0.15006766797622578,0.09188495035436955,0.7249882886283895,0.2708645030046355,0
MET,0.01925318693581468,0.10395859519684661,0.19482187791664754,0.22760915365207676,0.4484172135376002,0.4837269467336895,2
META,0.08088425996632248,0.19637068517773812,0.23428771258264744,0.3981606770485673,0.6150241679577815,0.5177959092402661,2
MGM,0.03152741766365513,0.20445715669464545,0.2848257283352099,0.3827754441728033,0.4445229315694244,0.5483462861964807,1
MHK,0.041303723551780386,0.21710258329392443,0.23022090294178424,0.6107805487038966,0.21134425973321055,0.43674692062609605,1
MKC,0.08700487683013888,0.07568795976034565,0.16955248233407785,0.15306361043292435,0.7561744473405225,0.1369531399548316,0
MKTX,0.15536428594926235,0.1633090642104347,0.2815442749996665,0.17742064592607407,0.8019410210877038,0.25815745594341744,0
MLM,0.02925827472792339,0.15433702726109735,0.2766149112195586,0.31336246348814123,0.47851413227263084,0.23174155609489,2
MMC,0.07161354497987465,0.029749720845138272,0.12582167923707704,0.07539674294184337,0.7700614099906682,0.37530480494499635,0
MMM,0.048225982373423015,0.09847023793748391,0.15618305881681824,0.3483694919974668,0.4086289224997025,0.4843772179443281,2
MNST,0.05063996035298851,0.1608915096720556,0.2238017545659811,0.25209462800536964,0.5198892710475229,0.4002673064836172,2
MO,0.017716651946696166,0.10675366352571372,0.19691179368026715,0.38420608659910616,0.2764475585876499,0.2890668297158465,2
MOH,0.15846461495668732,0.31836936461998966,0.3695338030379023,0.2564384092401233,0.6725967924127763,0.45256132713232555,0
MOS,0.029406292940240247,0.25761872533874874,0.34841425461511333,0.5043194016408828,0.2704794135297484,0.6142427834864264,1
MPC,0.06806049922975427,0.1943046996268842,0.2994514855102396,0.44504010573862673,0.45175363912214894,0.6026170806782117,1
MPWR,0.11156947711957282,0.21785758220134618,0.3117797858397051,0.2591616832489041,0.6813241842346431,0.6833935483863378,1
MRK,0.06456674433337722,0.05733970123221907,0.1556698461235122,0.11017971634238496,0.6889989159098773,0.2920010019490072,0
MRNA,0.05159026168297837,0.613404552792656,0.8275392147539234,0.5585980409234369,0.44041178984960644,0.5583214375227366,1
MRO,0.03840293097568537,0.3247882996129514,0.4033665143482248,0.5169626088332695,0.3256468957829045,0.6158269038809983,1
MS,0.04031273166667576,0.13281467530932403,0.22596501228819235,0.31784707841462123,0.4867322459693638,0.552514145467517,2
MSCI,0.19791489574696622,0.13368725157128777,0.22933233828236074,0.19574512156788879,0.9806108329524486,0.5702485544418284,0
MSFT,0.1454631997894714,0.10340720261939593,0.17312371030542972,0.11017283608573755,0.905173499487971,0.5234303247808929,0
MSI,0.1136448652508821,0.0974876041583693,0.1840884962828969,0.10977084041403512,0.7729861950022915,0.34659724175658246,0
MTB,0.02918447773612512,0.08934618663390106,0.1994537981591092,0.24609145587263112,0.4414485290546119,0.4090267030289411,2
MTCH,0.3088213894525047,0.4043197058347804,0.4772751951573766,0.3592242686412539,0.8348365769891641,0.34545752812616415,0
MTD,0.09752432454243085,0.11288878550277767,0.20717991821290851,0.20437038940135308,0.6969738667338439,0.5375846718712713,0
MU,0.1502048205216487,0.37905319395358794,0.41861428345889296,0.5227043869378595,0.6443412698450343,0.8332435017269899,1
NCLH,0.04243886218794074,0.15962129764872543,0.2608492129830995,0.30650608626005416,0.5055352165007784,0.45673991109111706,2
NDAQ,0.069042488758665,0.04912924822873374,0.16123594570883523,0.12937896544865676,0.7271037161334108,0.34855032615266596,0
NDSN,0.05117789537700049,0.1400585446223729,0.23654827363921246,0.2035657003793386,0.5608769281531142,0.533135191646485,2
NEE,0.10887171175995994,0.010637625870370593,0.13467599951951184,0.0,1.0,0.10049992303516653,0
NEM,0.03508992065433292,0.14903956047754904,0.25639763764246515,0.23669529730323288,0.49836158635139843,0.0,2
NFLX,0.1839788997984201,0.29917945039508986,0.36240312430538435,0.41232507223594705,0.6922122118096636,0.6038860197463515,1
NI,0.048902350231288,0.051929712764393926,0.15991022540313926,0.10388226434771583,0.557822924701451,0.19345084338367305,0
NKE,0.09517281053146967,0.1355859646494457,0.1843932461155259,0.14046392075804787,0.7160830307852553,0.4682630497292216,0
NOC,0.06693075607054022,0.1025873028388258,0.19186103250643324,0.32158083717816643,0.6458964151483818,0.2966196334318021,0
NOW,0.22681529564284444,0.2509124514586154,0.3351600981800148,0.214918284119859,0.867689919265602,0.6324435398101113,0
NRG,0.2012579378855163,0.2264764186492291,0.2926193027799058,0.16685699440647386,0.8142701943771891,0.2984519828876949,0
NSC,0.09444633015530254,0.12837831997078616,0.21520713438879976,0.18636230551261249,0.7028277168157535,0.46549866762893255,0
NTAP,0.13423131315796352,0.23966915171561007,0.27072887646947974,0.45541517075528426,0.6124624699174035,0.6439770685280508,1
NTRS,0.03138753836507491,0.10982687293003482,0.21011931841923,0.24709221463783684,0.4841499032473795,0.5225865795106546,2
NUE,0.0217219339448442,0.1609551035209613,0.26249892299649735,0.25717898902593694,0.36433204299250216,0.5366905996260735,2
NVDA,0.1554149269068593,0.3817253332635959,0.3960586618889087,0.5504339780651037,0.6351857992167702,0.8822181500298995,1
NVR,0.12016947331837799,0.17622205326598042,0.30841739357030173,0.40101375942296114,0.7341941541511052,0.1655341823353132,0
NWS,0.047498216788392916,0.12399425689427315,0.23347966309854037,0.3184388601025755,0.4930000613755827,0.43566211610873706,2
NWSA,0.04910119304317814,0.13008940834796232,0.2338525326353356,0.31693076333806613,0.49276531845801974,0.4387561624722512,2
NXPI,0.03515623806797177,0.21661628754363085,0.20756373816493753,0.4314985828589373,0.48746766555423937,0.6807342054204786,1
O,0.05926737701807808,0.05182913594766772,0.16395170343162283,0.1481328862596555,0.611425586788233,0.14306308566847203,0
ODFL,0.11414713722818454,0.1519548839079198,0.2785782898500486,0.2605845941808478,0.7415915838456797,0.48445723551526665,0
OKE,0.051263400143119225,0.1058354170337242,0.21494099368492423,0.212730548870972,0.5909408262691946,0.38289115763742254,2
OMC,0.008610821207887948,0.08706085393046911,0.18218127830322914,0.17104386769325594,0.3782581231392414,0.3357087798928479,2
ON,0.1011800091040217,0.30369089586820464,0.37285418249063607,0.4271171685995905,0.6025860645644222,0.8536391095942961,1
ORCL,0.060038038803806704,0.09797091001505961,0.16012819078364757,0.11714896542773487,0.5733005947844771,0.45250752269774586,0
ORLY,0.05861706509618542,0.17671711084935796,0.25435457800484584,0.3506571300988027,0.5670284860651805,0.2759046596541926,2
OXY,0.028473412369773604,0.14376229737712962,0.2310194139096223,0.5164712483395617,0.19869205733451445,0.4033945537523256,2
PANW,0.09289611286203586,0.24294141143172562,0.2900980447291197,0.26080277551178055,0.6114946034240828,0.35955425639862226,2
PARA,0.00904915011718227,0.15172871837296573,0.2666030470414562,0.4454439443314743,0.17821779910132685,0.47963612074106243,2
PAYC,0.3300854878259385,0.28938824689752973,0.3631663607870417,0.26709359764471285,0.9720332211209952,0.5936030646133931,0
PAYX,0.054660977689537094,0.044700259523777625,0.1584290302814492,0.10018734175588315,0.6499523523699537,0.3950687217063442,0
PCAR,0.040815837616251543,0.11574740946697634,0.21732578238498398,0.24219598554821234,0.5306949064058284,0.4920634698379892,2
PCG,0.021286875838542135,1.0,0.5701631090517594,1.0,0.2659757284390921,0.3236972556640101,1
PEAK,0.04703858056486812,0.08284292071659413,0.20246813814226985,0.2748500067856543,0.5361590022223612,0.10859913453492714,2
PEG,0.05890282838810901,0.017966022817244492,0.14484949958542334,0.02860708377757676,0.6737304361985748,0.16639796345573377,0
PEP,0.04538531525490391,0.011461673001886913,0.119278224088683,0.13594455522039,0.6370096950030322,0.24784949614872512,0
PFE,0.050173132911587065,0.04459730412650023,0.15264731873265888,0.17646049376751685,0.5462577164951542,0.31903508070174885,2
PFG,0.03248675116486208,0.12231694300658949,0.2135430418493621,0.4000479643258106,0.3863705306927478,0.5616673236812915,2
PG,0.06229581416923388,0.03050790156742067,0.114674853828382,0.16580128423922916,0.7026274685192844,0.24593289673171273,0
PGR,0.1358344438530885,0.08931880664919398,0.16924688269968569,0.15772067305441498,0.836606988061324,0.37804557052845733,0
PH,0.054124731747715066,0.1332810208217375,0.21565341439736466,0.27007257513032645,0.5774110763142544,0.6247927483100078,2
PHM,0.11552749095540168,0.14859797674776867,0.2738771078072987,0.36416355265448264,0.7403339033110286,0.24413005510434677,0
PKG,0.054934593724157765,0.12678607661956534,0.22211847778210733,0.3424482895207659,0.5337522214096828,0.4346169810457531,2
PLD,0.08374449972204154,0.06608482683625116,0.17656267943770987,0.10642622620595002,0.7474275446940759,0.2842829204470351,0
PM,0.036396436792235975,0.11785882842223824,0.18868686143308525,0.383811120370267,0.4051532603202934,0.2897802069407911,2
PNC,0.04713289200846424,0.08405043005224369,0.19236691865351355,0.26053551881705217,0.5807978004234987,0.424485527779601,2
PNR,0.03178072365051407,0.10921997599961955,0.19313355067513807,0.22819181324710056,0.48416509070261116,0.5571245223633899,2
PNW,0.0390483587445665,0.020922727392324397,0.14340792809957836,0.11305610817060227,0.5384802110810949,0.1355211765482709,0
PODD,0.27999303905169015,0.31388641358503766,0.40256546027677054,0.2822531792399391,0.8674039831653542,0.4086973070130294,0
POOL,0.10387640202933279,0.1052963414396765,0.2400288799748396,0.14375809067957798,0.7760680301220271,0.3258529165313521,0
PPG,0.04721627459365618,0.08599693148844781,0.1686293045962459,0.13933083103365634,0.5701679761053582,0.41385667037852947,0
PPL,0.02489732701652289,0.04666817944742613,0.1557995772182494,0.2919808263213334,0.4860023803200924,0.2179441751682994,2
PRU,0.02450052584766088,0.11873550972089533,0.19500030389232584,0.3262833964331774,0.3588993404235976,0.5745417063690955,2
PSA,0.030742536636565287,0.0493449949640794,0.17104408279792815,0.14802188891022514,0.39894050301690087,0.0724738279150261,2
PSX,0.05025637361315402,0.09927121277631015,0.20196061810042662,0.30981210181857965,0.540476640865893,0.4505327214361045,2
PTC,0.11394196099643211,0.22395151954659223,0.27932923112542696,0.37469306532620084,0.5646015069828539,0.6101175834715079,1
PWR,0.026721596753704807,0.13399138763714633,0.23687456071481103,0.2464268922128475,0.4463751616420028,0.49373000928519073,2
PXD,0.014864061607965579,0.24164110116552737,0.3213514562386246,0.4130429739809788,0.3121591766838261,0.5846526779534647,1
PYPL,0.1662563518454215,0.17895532668659533,0.2506965504390035,0.13464587770509379,0.803399058830871,0.5283615604624587,0
QCOM,0.05828956120035883,0.24444993559144443,0.2511502192440571,0.28797601729738853,0.525866524109429,0.5048611623084002,2
QRVO,0.11035416693539396,0.2787178578031019,0.32524959562467537,0.31238566201897333,0.6394456537533431,0.6333168372379494,1
RCL,0.06859360679136409,0.16009498294147964,0.24690031523528713,0.2727107928208261,0.6127174413164251,0.48864766045123326,2
REG,0.012307744328227677,0.06381010807409451,0.19539539669729297,0.1426533315127764,0.35932991208623016,0.20875801872771352,2
REGN,0.03895801863526757,0.21006056510542556,0.33868115342344907,0.45757739163129973,0.3647377012572815,0.4657124992448873,1
RF,0.04303625633677455,0.14616166683553553,0.2615894406996786,0.3192373199309748,0.48022159554491384,0.5210999319945703,2
RHI,0.06266323043549121,0.16268219863808644,0.22163798963053835,0.2829610903230606,0.5061409358749496,0.5390071899947165,2
RJF,0.047654647778399534,0.12757661747195545,0.2195129224235469,0.2591745110736817,0.5114907402092563,0.5389300151838956,2
RL,0.06034913520347282,0.23949809410407932,0.306386010736877,0.36248527419801013,0.5031481884174279,0.5309507942508236,1
RMD,0.1411555696162101,0.16380601514656143,0.1819989099015588,0.15760378128095334,0.8078596196305461,0.35290524387406214,0
ROK,0.05664576491425688,0.14468299089018163,0.21390306080324076,0.2520814603181205,0.579454770266129,0.5525550926908247,2
ROL,0.09340922574478716,0.09546575595315229,0.1784795334068797,0.21804381501055323,0.608162528814751,0.34070666911589564,0
ROP,0.10134052649436348,0.0722404344271323,0.16902286386179058,0.1377413209350051,0.7882638413918097,0.42492034934559614,0
ROST,0.07878395124480889,0.13083258703276404,0.22022902721995666,0.2001471686158056,0.670429146189589,0.4358052640720247,0
RSG,0.06575153321224739,0.0015098506786293264,0.10339296962177327,0.021256187562825185,0.8027354678007601,0.21924800798793523,0
RTX,0.047699931151838626,0.0720129392826099,0.15897641212032304,0.22110762863084013,0.601682266875504,0.4924867371615189,2
RVTY,0.08618600331419074,0.11790391487819837,0.19399808614083716,0.20131537000572106,0.6867221087454314,0.5440664454768867,0
SBAC,0.1345532910399125,0.08450224225041922,0.21642104128567954,0.08505157295767085,0.8504234158120489,0.17482276922641668,0
SBUX,0.08282505186719927,0.08326993255974088,0.16180685299754097,0.16894594722584474,0.6760774399161402,0.33629822024167133,0
SCHW,0.04936803151665678,0.16789270126703762,0.24560187003279946,0.3644311507257084,0.4550603254937174,0.5460406193415301,2
SHW,0.10978864379849795,0.09021938300830187,0.1863636451309518,0.17072196702995687,0.7936496500664958,0.3638396598491733,0
SJM,0.011506708949624245,0.11188752470753646,0.20347299086079015,0.26002336877812415,0.283774482695746,0.16016185935402522,2
SLB,0.003779640171471893,0.16654382785066665,0.2605543814130812,0.6090839556468286,0.09081159057696753,0.6014700704877964,1
SNA,0.014799531224543139,0.12288404480594087,0.2023331350706907,0.21638020610054767,0.38480654868924724,0.4812978754126443,2
SNPS,0.12750356829281526,0.10847020274150235,0.19276543060471343,0.16487368561813068,0.8344330639928166,0.5752067183312204,0
SO,0.04973579281504226,0.020458091454234717,0.13436594040250494,0.10392268140144531,0.6551086143521441,0.1186310027438931,0
SPG,0.015236388566421205,0.07598291746926164,0.20253808731449344,0.14034507069068322,0.303904791857776,0.24642842407820373,2
SPGI,0.1410195663055824,0.07606715609948392,0.17108385013526597,0.19575680505351004,0.952280892280438,0.42370337987007545,0
SRE,0.061848380914066636,0.05419799258235325,0.1542075651155983,0.0876528460032504,0.6688550537285061,0.1808027549273795,0
STE,0.11965077200664656,0.06304265528564537,0.17411028795292954,0.09879960666785959,0.8923069403804362,0.34431587421570753,0
STLD,0.044860200906221503,0.23982174606103288,0.3563270408217646,0.479974327071675,0.37277504311917103,0.5990487987232433,1
STT,0.04463760394948871,0.1470351577032972,0.22355066770009976,0.5389166815557557,0.402784859385376,0.48519160151274193,1
STX,0.07569515604458688,0.28288062039683826,0.33562650982833153,0.3566735343056837,0.5752478774102027,0.5956928584066354,1
STZ,0.05248292909104246,0.12120132059152552,0.1877912331604039,0.3040317704254739,0.4895699559965847,0.30992739186245233,2
SWK,0.05359370401969876,0.1583494001602502,0.21210974535734387,0.3349805710866539,0.5642328612529891,0.710185642561351,1
SWKS,0.06782654016863063,0.23662265444280964,0.2873257328370856,0.4431642518212451,0.5678142684157916,0.6600296242157382,1
SYF,0.011301656368002122,0.16885091791662252,0.24239552354450897,0.4055686405109348,0.3838119826315717,0.4863938568217653,2
SYK,0.08513890464881749,0.08104390145001486,0.1617793366086378,0.11804831697226315,0.716769761308786,0.4084356994394906,0
SYY,0.06483735881052527,0.05554872943123526,0.13773329262376072,0.13657257893828284,0.6908145783772504,0.23015165209206354,0
T,0.015960290751861478,0.0774980964616365,0.15454702762611006,0.2144739777770364,0.4342098253298429,0.27076380549910006,2
TAP,0.0044381041915915465,0.143416750226139,0.20968437984413899,0.4548805231551418,0.11311990022398125,0.32062010926040496,2
TDG,0.15220865528066382,0.149601429104841,0.23269202433112032,0.10738287345607345,0.8562728616183997,0.4721919885612348,0
TDY,0.1588759930956505,0.10411023062887584,0.2134348885694448,0.16368369771712074,0.9491464155378353,0.3947669429534252,0
TECH,0.10965414552513839,0.12238387650967067,0.25190737976953004,0.3036579980009103,0.7638052047203332,0.5077873327996133,0
TEL,0.05573935946013284,0.09037660493205799,0.17460593119847748,0.2715819921563356,0.5817937006882951,0.5035718162017847,2
TER,0.15271861326261602,0.26838485369286913,0.295412808995152,0.3825570609182054,0.7346633828623259,0.6303517821148397,1
TFC,0.03289401562602659,0.08102013618232293,0.18755521612072254,0.1849044814272631,0.520695060476301,0.42730176685057425,2
TFX,0.12478943290567682,0.1361057538112956,0.23836509819652577,0.13641797758142257,0.7978365457656222,0.3798755847476664,0
TGT,0.0901675249011325,0.2169889460976178,0.23665020804632728,0.25826660183075856,0.6289582280241871,0.3318068230770874,0
TJX,0.06876424672058759,0.07928085573814433,0.1864162177063239,0.19550202507696537,0.6808968908149446,0.41210154967585655,0
TMO,0.11599759494692968,0.09357068922933806,0.1772752876988956,0.09830758778453816,0.8290066123412685,0.49282887783335916,0
TMUS,0.04435740011076983,0.11843273998567103,0.21747918957457432,0.11880770892952114,0.5165922762263864,0.33259380203217653,2
TPR,0.058465910838749524,0.2712943479909431,0.2835210625546457,0.6291330506526716,0.3303333827780787,0.6657213194639108,1
TRGP,0.015783590659977892,0.23033584967533557,0.3246559603760002,0.37117775552112264,0.3399901071057721,0.5759061015663287,1
TRMB,0.051048210561656454,0.16381161190010915,0.24565357476554742,0.28330296702432,0.5124706093472331,0.5723594259598489,2
TROW,0.07481035381293755,0.11171978569721144,0.2082650603698946,0.2633817449568482,0.67272814638225,0.5484986609852935,0
TRV,0.03609031013904451,0.041865017863150444,0.13823630953739674,0.16751385460239263,0.49052724433691886,0.29737658760165386,2
TSCO,0.05378559451921583,0.15932816689532212,0.27431456723163705,0.30383655286891986,0.478508328063188,0.3877132659749858,2
TSLA,0.0956034584954,0.44696832662997465,0.4421754583400652,0.5210429989714304,0.5847737175939333,0.5292803097964145,1
TSN,0.05545014360546685,0.11515041995611,0.21517657420665706,0.341601243598579,0.5877089996827544,0.2253336914615039,2
TT,0.08287793145014824,0.08380433983398752,0.17932771013331147,0.10595026945447669,0.7272857765164542,0.4258534030855548,0
TTWO,0.15204102064667654,0.2748448949999762,0.3495800634039894,0.34819151505105816,0.6956791883953559,0.4348147703715887,0
TXN,0.08582400327262313,0.14914395388200538,0.20909970951377746,0.1874634783413389,0.6669144535089999,0.5668625348307611,0
TXT,0.046854483279028414,0.13669951046692572,0.21227881349173952,0.37269186884711825,0.3210089227913048,0.6076068991328519,2
TYL,0.10168570017856293,0.10238853322435706,0.21933142492539418,0.25518408762178935,0.7774761912243902,0.3833493574337124,0
UAL,0.03358103281569641,0.18926175810011783,0.2694873992599176,0.2503820883196235,0.45348245391967457,0.4406143913735362,2
UDR,0.05336928049486325,0.02904125764244958,0.1514900543840266,0.0972671852380334,0.6183668047826146,0.1690342851085367,0
UHS,0.04671482324688511,0.11818028654390253,0.224322175399061,0.18024734125217914,0.5187574443707925,0.30956333423573507,2
ULTA,0.04276319818860705,0.2765237415877917,0.303021082886459,0.3565506552498592,0.3804903896725855,0.4268726543468881,2
UNH,0.08557464635677903,0.09965031860407506,0.19469344332840074,0.1771503891618241,0.7131536854575832,0.3103984352085336,0
UNP,0.08397091570620438,0.11819514563402525,0.1986592753182754,0.1527089669342608,0.6956810541526279,0.4941739754856578,0
UPS,0.02104647790309505,0.10879020534109132,0.1696349967081714,0.25629157112404155,0.422096873448341,0.44076671115652755,2
URI,0.07001755483717967,0.2913455038020386,0.3635795611012157,0.4727455365789326,0.5248642319597495,0.84288733075337,1
USB,0.027472022136295626,0.03782833500614127,0.15044884375777506,0.16865042100113173,0.5018501057514204,0.38644253165759995,2
V,0.12709967490381865,0.07445506874873822,0.15066048901062598,0.12063997564918202,0.9062807975629614,0.4340926505004986,0
VFC,0.10396575408220679,0.13477265599166408,0.1989594381398432,0.2388732145662337,0.742192467094537,0.48354141156120106,0
VICI,0.04096552545843843,0.08522842669020667,0.1896351257410047,0.15036146544068033,0.6529441528506037,0.21904352927863377,0
VLO,0.08149452751015338,0.15546400980239808,0.2607934145051518,0.4064899538257871,0.5436737820579662,0.5685377921650173,1
VMC,0.02562850959059146,0.16911217526226616,0.2713915864668063,0.3626268917547618,0.44036577762999773,0.26579698473576147,2
VRSK,0.09477561324890016,0.045227232094050746,0.14883120042710396,0.1001019952787699,0.7986566345688346,0.3242951042362686,0
VRSN,0.15585253549844755,0.11655705686351822,0.2008261870103398,0.12491676031129378,0.8663151263834108,0.47870687988427774,0
VRTX,0.16467071553068965,0.2537731203026977,0.31227835453554187,0.14459227050158474,0.7626934469931108,0.4451344912616997,0
VTR,0.038419924358477436,0.08435696853085342,0.1946762874339685,0.27098962468797005,0.39954807261396863,0.10999343039996168,2
VTRS,0.02272508234710599,0.3195219106514784,0.36561525332747824,0.6517018130401669,0.1879858589943686,0.756887169683401,1
VZ,0.030899067356227217,0.05380920358819952,0.15153316179045395,0.11526951416129341,0.513418129529841,0.19315210022239782,2
